Date	Start time	Leadtext	name	org name	episode nr	Season number	Widescreen (16:9)	Duration (minutes)	Parental rating	B-line	Country of Origin	Production Year	Genre	Synopsis this episode	Synopsis	Cast	Director	Rerun	Unique ID	Last episode this season	HD	House number	Event number	Signing available	Audio description available	Media ID	RMS ID	Whats'On Product Code	Catch-up Days	Preview Days
	04:10		Nazi Savaş Makinesinin Sırları	Secrets of the Nazi War Machine	4	1	TRUE	50		Birleşik Krallık, realite dizisi, 2019	United Kingdom	2019	Belgesel/ Tarih/ Savaş	Silahlar. Luger'lerden MG42 makineli tüfeklere ve Pak40 anti tank topuna, James Holland Alman silahlarının ardındaki mühendisliğin, uzun soluklu yıpratıcı bir savaş yürütmek için nasıl hiç de uygun olmadığını ortaya çıkarıyor.	James Holland, Almanya'nın İkinci Dünya Savaşı sırasındaki savaş halini incelerr: hava, kara, deniz ve silahlar. Mühendisler ve ustalara, James'e, gezegin gördüğü en büyük savaş makinelerinden bazılarının restore edilmesinde yardımcı olacaktır.	James Holland	Ruth Mulcahy	FALSE		true	TRUE	51010854	31798800	FALSE	FALSE					
	05:00		II. Dünya Savaşı: Zafere Yarış	WWII: Race To Victory	3	1	TRUE	45		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Savaş	Ne Pahasına Olursa Olsun Zafer. 13 Nisan 1943: 4.000'den fazla Polonyalı subayın cesedi Alman kuvvetleri tarafından bulundu; şimdi onların Sovyetler Birliği'nin 1939'da Polonya'yı acımasızca ele geçirmesinin kurbanları olduklarını biliyoruz.	İngiltere, Amerika Birleşik Devletleri ve Sovyetler Birliği arasındaki merkezi ittifak nasıl ve neden kuruldu? Bu müttefikler arasında zafere yarış ve savaş sonrası üstünlük mücadelesinin nasıl devam ettiğini gösteriyoruz.			FALSE		false	TRUE	51012089	31798801	FALSE	FALSE					
	05:45		Savaş Alanları	Battlefields	9	1	TRUE	65		Fransa, belgesel dizisi, 2019	France	2018	Belgesel/ Tarih	Cherbourg ve Hitler. Normandiya çıkarmasının ardından Cherbourg Savaşı hayati bir operasyon oldu. 25 Haziran'daki kara, deniz ve hava saldırısı, Müttefiklerin çıkarmasından bu yana ilk büyük zaferi oldu.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.			FALSE		false	FALSE	50015454	31834800	FALSE	FALSE					
2021-03-18	06:50		Müzedeki Gizemler	Mysteries at the Museum	3	12	TRUE	40		Birleşik Krallık, belgesel dizisi, 2016	USA	2016	Belgesel/ Tarih	Dondurma Sarışınının Ölümü. Don Wildman, yakalanması zor Loch Ness canavarının aranması sırasında yapılan inanılmaz keşfir ve Carnegia Hall'da ana sahneye çıkan müzik kulağı bulunmaya bir divayı inceler.	Müzeler geçmişin muhteşem hazinelerini sergiler, her eserin ardında anlatılması gereken bir öykü ve sırlar bulunur - bunlar skandal, gizem, cinayet ve entrika dolu hikayelerdir.	Don Wildman		FALSE		false	TRUE	51007369	31798803	FALSE	FALSE					
	07:30		Tuhaf İcatlar	Wicked Inventions	9	2	TRUE	35		İngiltere, belgesel dizisi, 2016	UK	2016		209. Başka bir amaç için icat edilen şemsiye, yağmurdan koruyan en etkili eşya. Hologramlar - mikroskop, lazer ve çok sevdiğimiz üç boyutlu görsellikler arasında nasıl bir bağlantı var?	Seloteyple, hazır kahvenin ortak noktası ne olabilir? Ya da Kleenex ve GPS Konumlama aygıtının? Şaşırmaya hazırlıklı olun! Bu dizi, en sıradan araçların neden ve nasıl keşfedildiğini ele alıyor.			FALSE		false	FALSE	20301251	31834801	FALSE	FALSE					
	08:05		Tuhaf İcatlar	Wicked Inventions	4	2	TRUE	30		İngiltere, belgesel dizisi, 2016	UK	2016		204. Plak döndüreci - balmumu, folyo ve en sevdiğiniz plaklar arasındaki bağlantı nedir? Yakıt Hücresi - arabaların yeryüzünü ancak su kadar kirletmesini sağlayan teknoloji ekranda.	Seloteyple, hazır kahvenin ortak noktası ne olabilir? Ya da Kleenex ve GPS Konumlama aygıtının? Şaşırmaya hazırlıklı olun! Bu dizi, en sıradan araçların neden ve nasıl keşfedildiğini ele alıyor.			FALSE		false	FALSE	20301246	31834802	FALSE	FALSE					
	08:35		Yasak Tarih	Forbidden History	4	5	TRUE	55		İngiltere, yapımı belgesel dizisi, 2017	United Kingdom	2018	Belgesel/ Tarih/ Din	Nazi Hazineleri Avı. Naziler, 1939'dan sonra işgal ettikleri bölgelerdeki kültürel zenginlikleri yağmaladı; bugüne kadar, dünyanın en müthiş tablolarının sergilendiği Avrupa'nın sanat galerilerinde boşluklar kaldı.	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		false	FALSE	50008021	31834803	FALSE	FALSE					
	09:30		Yasak Tarih	Forbidden History	5	5	TRUE	60		İngiltere, belgesel dizisi, 2017	United Kingdom	2018	Belgesel/ Tarih/ Din	Komplo. Onlar için, çağımızın en önemli el yazması keşfi dendi. Deniz seviyesinin 400 metre altından çıkarılmış olan, parçalar halindeki 981 adet metinde neler yazıyordu ve acaba orada başka neler gömülü?	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		false	FALSE	50008022	31834804	FALSE	FALSE					
	10:30		Müze Gizemleri	Museum Secrets	4	3	TRUE	55		Birleşik Krallık, belgesel dizisi, 2013	United Kingdom	2013		Floransa, Uffizi Gallery İçinde. Her yıl bir buçuk milyon insan tarafından ziyaret edilen Ufizzi, barındırdığı resimler ve Rönesansın büyük ustalarının heykeleri ile batı dünyasının en eski sanat müzelerinden biridir.	Yeri doldurulamaz hazinelerin hikayelerini ortaya koyarak, benzer efsaneleri inceleyerek ve bilinmezleri araştırmak için en son araştırma teknikleri ve teknolojileri kullanarak, sıradışı müzeleri ziyaret ediyoruz.			FALSE		false	FALSE	51007062	31834805	FALSE	FALSE					
	11:25		Mısır'ın Açıklanmamış Vakaları	Egypt's Unexplained Files	7	1	TRUE	55		İngiltere, belgesel dizisi, 2018	United Kingdom	2018	Belgesel/ Tarih	Alçaklıklar ve Ahlak Bozukluğu. Mısır'ın karanlık yüzüne, 5000 yaşındaki bir cinayet, uyuşturucu dolu sefahat, Mısırlılar'ın en büyük tabu olan yamyamlık tabusunu kırdıklarını düşündüren kanıtlarla ışık tutuyoruz.	Eski Mısır, 3000 yıllık tarihi olan, dünyanın en büyük medeniyetlerinden biridir. Mısır'ın en kalıcı gizemlerinden bazılarını çözmek için teknolojinin en son mucizelerini derinlemesine araştırıyoruz.			FALSE		false	TRUE	50014526	31834806	FALSE	FALSE					
	12:20		Yükselen Pompei	Pompeii Rising	2	1	TRUE	60		Fransa, belgesel dizisi, 2019	France	2019	Belgesel/ Tarih	102. Yeni kazı projesinin başlangıcından bu yana sekiz ay geçti; farklı volkanik katmanların Vezüv'ün patlamasının ardından yaşanan olayları ortaya çıkardığı küçük bir sokak keşfedildi.	2018 yılında Pompei'de daha önce görülmemiş bir kurtarma operasyonu ve arkeolojik harekat başlatıldı; önde gelen uzmanlar, şehri vuran felaket ile ilgili yeni ip uçları bulabilmek için birlikye çalıştılar.	Massimo Osanna		FALSE		true	TRUE	51011179	31834807	FALSE	FALSE					
	13:20		Naziler'in Gizemli Cinayetleri	Nazi Murder Mysteries	3	1	TRUE	60		İngiltere, belgesel dizisi, 2018	United Kingdom	2018	Belgesel/ Tarih	Berlin'de Bir Seri Katil. Berlin cinayet ekibinin Nazi rejimi ideolojileriyle nasıl karşı karşıya kaldığını ve Naziler'in soruşturmayı engelleyip bir seri katilin kaçmasına nasıl izin verdiğini anlatan gerçek bir hikaye.	Korkunç Nazi cinayet vakalarına göz atıyoruz. Uzman röportajları ve dramatik canlandırmaları bir araya getiren her bölüm, bildiğinizi düşündüğünüz tarihin belli bir dönemine farklı bir yerden bakıyor.			FALSE		false	TRUE	50009216	31834808	FALSE	FALSE					
	14:20		Nil'i Taramak	Scanning the Nile	1	1	TRUE	60		Fransa, belgesel dizisi, 2020	France	2020	Belgesel/ Tarih/ Gezi	Deltanın Kayıp Şehirleri. Kuzey Mısır'da, İskenderiye açıklarında, Nil'in ağzındaki iki antik batık şehrin inanılmaz hikayelerini keşfetmek için bir yolculuğa çıktık.	Eski Mısır'ın büyümesinde kutsal nehrin oynadığı muazzam role bir göz atıyoruz; en son teknolojinin kullanımıyla nehrin yüzyıllar içinde nasıl geliştiğine şahit oluyoruz.	Jean-Marc Lancelot	François Pomès	FALSE		false	TRUE	51012019	31834809	FALSE	FALSE					
	15:20		Keltler: Kan, Demir ve Kurban	The Celts: Blood, Iron And Sacrifice	2	1	TRUE	75		İngiltere, belgesel dizisi, 2015	Germany	2015		102. Milattan Önce 1. yüzyılda Gallik savaşçı Vercingetorix, nasıl Kelt cephesini birleştirdi ve Avrupa'nın geleceğini şekillendiren epik bir savaşta Sezar'a meydan okudu?	Keltler ve Romalılar arasındaki mücadelenin mirasının bugünkü dünyayı nasıl şekillendirdiğine tanık olun, Avrupa'nın en tarihi ve en esrarengiz halklarını keşfedin.			FALSE		false	FALSE	50000732	31798811	FALSE	FALSE					
	16:35		2. Dünya Savaşı: İmparatorluğun Bedeli	World War II: The Price of Empire	1	1	TRUE	60		İngiltere, belgesel dizisi, 2015	UK	2015	Documentary/War	Fırtına Öncesi Sessizlik. Savaş yıllarında, Polonya'nın işgaline kadar, diktatörlerde, Üçüncü Reich'ın politikalarında ve bastırma taktiklerinde bir artış yaşandı. Japonya'nın 1937'de Çin'i işgali tam bir savaşa dönüştü.	Gelişmekte olan bir dünyanın savaş yılları boyunca nasıl tümüyle tekrar inşa edildiğinin hikayesi ekranda. Yeni güçler modern dünyayı yaratmak için güç toplarken geleneksel güçler, kuvvetini yitirdi.			FALSE	2580113	false	FALSE	20240055	31834810	FALSE	FALSE					
	17:35		II. Dünya Savaşı: Zafere Yarış	WWII: Race To Victory	4	1	TRUE	55		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Savaş	Tahran Toplantısı. 29 Kasım 1943 Tahran: 'Üç Büyükler' buluşuyor. Görünüşe göre liderler birbirlerini destekliyorlar, ancak aynı zamanda kendi çıkarları da var; birlikte nasıl çalışacaklar?	İngiltere, Amerika Birleşik Devletleri ve Sovyetler Birliği arasındaki merkezi ittifak nasıl ve neden kuruldu? Bu müttefikler arasında zafere yarış ve savaş sonrası üstünlük mücadelesinin nasıl devam ettiğini gösteriyoruz.			FALSE		false	TRUE	51012090	31798813	FALSE	FALSE					
	18:30		Savaş Alanları	Battlefields	10	1	TRUE	95		Fransa, belgesel dizisi, 2019	France	2018	Belgesel/ Tarih	Pearl Harbor. Pearl Harbor'daki deniz üssü 7 Aralık 1941'de meydana gelen yıkımı nasıl yaşadı? Savaş ilanı olmadan, hiç kimse Japonya'nın ABD topraklarına  hava saldırısını önceden kestiremedi.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.			FALSE		true	FALSE	50015455	31798814	FALSE	FALSE					
	20:05		Müze Gizemleri	Museum Secrets	5	3	TRUE	55		Birleşik Krallık, belgesel dizisi, 2013	United Kingdom	2013		Washingto DC, Smithsonian Enstitüsü içinde. 1846 yılında James Smithson adında bir bilim insası tarafından kurulan Smithsonian, neredeyse 137 milyon örnek ve tarihi eser ile dünyanın en büyük müzesi ve araştırma merkezidir.	Yeri doldurulamaz hazinelerin hikayelerini ortaya koyarak, benzer efsaneleri inceleyerek ve bilinmezleri araştırmak için en son araştırma teknikleri ve teknolojileri kullanarak, sıradışı müzeleri ziyaret ediyoruz.			FALSE		false	FALSE	51007063	31798815	FALSE	FALSE					
	21:00		Ön Cepheler	WWII: Frontlines	7	1	TRUE	65		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Savaş	Iwo Jima. Şubat 1945: II. Dünya Savaşında hayatını kaybeden tüm ABD deniz piyadelerinin dörtte biri Iwo Jima'da ölmüştür; her üçünden biri savaş dışı kalan deniz piyadeleri taktiklerini gözden geçirmek zorunda kalır.	Kuzey Afrika'dan Kuzey Avrupa'ya ve Akdeniz'den Pasifik'e II. Dünya Savaşında ön cephede savaşan askerlerin maruz kaldıkları koşulların devasa çeşitliliğini inceliyoruz.			FALSE		false	TRUE	51010560	31798816	FALSE	FALSE					
	22:05		Mısır'ın Açıklanmamış Vakaları	Egypt's Unexplained Files	8	1	TRUE	55		İngiltere, belgesel dizisi, 2018	United Kingdom	2018	Belgesel/ Tarih	Modern Çağda Eski İkonlar. Bu bölüm antik Mısır'ın en iyi bilinen ve en sevilen sembolleri olan Büyük Sfenks, Tutankamon, ve Tanis kayıp şehrinin ardındaki hakikati ve yalanları araştırıyor.	Eski Mısır, 3000 yıllık tarihi olan, dünyanın en büyük medeniyetlerinden biridir. Mısır'ın en kalıcı gizemlerinden bazılarını çözmek için teknolojinin en son mucizelerini derinlemesine araştırıyoruz.			FALSE		false	TRUE	50014527	31798817	FALSE	FALSE					
	23:00	PREMIERE	Büyük Savaş Günlükleri	Great War Diaries	4	1	TRUE	60		Almanya, belgesel dizisi, 2014	Germany	2014	Belgesel/ Tarih/ Savaş	Kalbin Arzusu. Milyonlarca kadın, oğullarından ve kocalarından yıllarca ayrı kalmaya zorlandı; siperdeki adamlar bu süreçte öldürmeye, hayatlarını ve sağlıklarını mahvetmeye odaklanmak zorundaydı.	Birinci Dünya Savaşı yeni bir tür savaştı; milyonlarca sıradan erkek, kadın ve çocuk arada kalmıştı. Hayatları asla hayal edemeyecekleri şekillerde değişti.			FALSE		false	TRUE	51012694	31798818	FALSE	FALSE					
	00:00		Atilla'nın Ayak İzinde: Hunların Kralı	In the Footsteps of Attila: King of the Huns	2	1	TRUE	55		Fransa, belgesel dizisi, 2020	France	2020	Belgesel/ Tarih/ Arkeoloji	102	2014'ten bu yana arkeologlar Kazakistan'da bir sahada gömülü hazineleri gün yüzüne çıkardılar; Orta Asyanın köşesinde gizlenmiş bu buluntular ile acabe Atilla ve Hunların gizemi çözülebilecekmidir?		Laurent Portes	FALSE		true	TRUE	51011811	31798819	FALSE	FALSE					
	00:55		Gizli Savaş	The Secret War	4	1	TRUE	65		İngiltere, belgesel dizisi, 2011	United Kingdom	2011	Belgesel/ Tarih	Çifte Ajan Üç Tekeri. Dusko Popov'un, Almanya'nın en güvenilir casuslarından biri olabilmek için İngiliz toplumunun en üst kademelerinde nasıl playboy rolü oynadığı ekranlarınıza geliyor.	Üçlü ajan Henri Dericourt ve Tombola Operasyonu hikayeleri de dahil, İkinci Dünya Savaşı sırasında İngiliz istihbaratının bilinmeyen suistimallerinden bazılarını keşfedin.			FALSE		false	FALSE	437133	31798820	FALSE	FALSE					
	02:00		Nil'i Taramak	Scanning the Nile	1	1	TRUE	65		Fransa, belgesel dizisi, 2020	France	2020	Belgesel/ Tarih/ Gezi	Deltanın Kayıp Şehirleri. Kuzey Mısır'da, İskenderiye açıklarında, Nil'in ağzındaki iki antik batık şehrin inanılmaz hikayelerini keşfetmek için bir yolculuğa çıktık.	Eski Mısır'ın büyümesinde kutsal nehrin oynadığı muazzam role bir göz atıyoruz; en son teknolojinin kullanımıyla nehrin yüzyıllar içinde nasıl geliştiğine şahit oluyoruz.	Jean-Marc Lancelot	François Pomès	FALSE		false	TRUE	51012019	31798821	FALSE	FALSE					
	03:05		Keltler: Kan, Demir ve Kurban	The Celts: Blood, Iron And Sacrifice	2	1	TRUE	65		İngiltere, belgesel dizisi, 2015	Germany	2015		102. Milattan Önce 1. yüzyılda Gallik savaşçı Vercingetorix, nasıl Kelt cephesini birleştirdi ve Avrupa'nın geleceğini şekillendiren epik bir savaşta Sezar'a meydan okudu?	Keltler ve Romalılar arasındaki mücadelenin mirasının bugünkü dünyayı nasıl şekillendirdiğine tanık olun, Avrupa'nın en tarihi ve en esrarengiz halklarını keşfedin.			FALSE		false	FALSE	50000732	31798822	FALSE	FALSE					
	04:10		2. Dünya Savaşı: İmparatorluğun Bedeli	World War II: The Price of Empire	1	1	TRUE	55		İngiltere, belgesel dizisi, 2015	UK	2015	Documentary/War	Fırtına Öncesi Sessizlik. Savaş yıllarında, Polonya'nın işgaline kadar, diktatörlerde, Üçüncü Reich'ın politikalarında ve bastırma taktiklerinde bir artış yaşandı. Japonya'nın 1937'de Çin'i işgali tam bir savaşa dönüştü.	Gelişmekte olan bir dünyanın savaş yılları boyunca nasıl tümüyle tekrar inşa edildiğinin hikayesi ekranda. Yeni güçler modern dünyayı yaratmak için güç toplarken geleneksel güçler, kuvvetini yitirdi.			FALSE	2580113	false	FALSE	20240055	31834811	FALSE	FALSE					
	05:05		II. Dünya Savaşı: Zafere Yarış	WWII: Race To Victory	4	1	TRUE	45		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Savaş	Tahran Toplantısı. 29 Kasım 1943 Tahran: 'Üç Büyükler' buluşuyor. Görünüşe göre liderler birbirlerini destekliyorlar, ancak aynı zamanda kendi çıkarları da var; birlikte nasıl çalışacaklar?	İngiltere, Amerika Birleşik Devletleri ve Sovyetler Birliği arasındaki merkezi ittifak nasıl ve neden kuruldu? Bu müttefikler arasında zafere yarış ve savaş sonrası üstünlük mücadelesinin nasıl devam ettiğini gösteriyoruz.			FALSE		false	TRUE	51012090	31834812	FALSE	FALSE					
	05:50		Savaş Alanları	Battlefields	10	1	TRUE	80		Fransa, belgesel dizisi, 2019	France	2018	Belgesel/ Tarih	Pearl Harbor. Pearl Harbor'daki deniz üssü 7 Aralık 1941'de meydana gelen yıkımı nasıl yaşadı? Savaş ilanı olmadan, hiç kimse Japonya'nın ABD topraklarına  hava saldırısını önceden kestiremedi.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.			FALSE		true	FALSE	50015455	31834813	FALSE	FALSE					
2021-03-19	07:10		Yasak Tarih	Forbidden History	2	6	TRUE	55		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Din	Torino Kefeni. İsa'nın çarmıha gerilmiş vücudunun izini taşıdığı düşünülen Torino Kefeni Hristiyanlığın en ünlü kutsal emanetlerinden biridir; bilim insanları bunun gerçek mi yoksa sahte mi olduğunu kanıtlamak ile mücadele eder.	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		false	TRUE	51007279	31834814	FALSE	FALSE					
	08:05		Tuhaf İcatlar	Wicked Inventions	3	2	TRUE	30		İngiltere, belgesel dizisi, 2016	UK	2016		203. Çim kesme makinesi - hoverkraft teknolojisi, ot kesmenin yolunu açıyor. Tükenmez kalem - bitkiler ve favori yazı aracı arasındaki bağlantı ekranlarınızda. Ve Patenler.	Seloteyple, hazır kahvenin ortak noktası ne olabilir? Ya da Kleenex ve GPS Konumlama aygıtının? Şaşırmaya hazırlıklı olun! Bu dizi, en sıradan araçların neden ve nasıl keşfedildiğini ele alıyor.			FALSE		false	FALSE	20301245	31834815	FALSE	FALSE					
	08:35		Talihsiz Hanedanlar	Cursed Bloodlines	8	1	TRUE	30		Kanada, belgesel dizisi, 2017	Canada	2017	Documentary/History	Kodamanların Laneti. J. Paul Getty zenginliği, tutumluluğu, ailesine karşı şefkat ve empati eksikliğiyle tanınır. Dört kere evlenen Getty'nin beş oğlu oldu, öldüğünde yaşlı ve yalnızdı.	Yüzyıllar boyu süregelen asilzadelerden, milyarder kodamanlara ve ekiplerine, 'Talihsiz Hanedanlar' gerçek yaşamda, nesiller boyu trajik olaylar yaşayan ailelerin tarihi anlarını ekranlara getiriyor.			FALSE		false	FALSE	50008167	31834816	FALSE	FALSE					
	09:05		Yasak Tarih	Forbidden History	6	5	TRUE	55		İngiltere, belgesel dizisi, 2017	United Kingdom	2018	Belgesel/ Tarih/ Din	Gizli Topluluklar: Dünyaya Hakim Olmak. Jamie gerçek bir masonla tanışır ve kapalı kapılar ardında ne olup bittiğini öğrenir. Bilderberg Grubu'nu araştırır ve dünyayı kimin yönettiği konusuna açıklık getirmek için Kakabadse ile buluşur.	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		true	FALSE	50008023	31834817	FALSE	FALSE					
